"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CS","411","Artificial Intelligence I","2699","Computer Science","24","25","1","1","0","0","0","0","0","0","0","0","0","0","0","5","Gmytrasiewicz, Piotr","56"
"CS","411","Artificial Intelligence I","2699","Computer Science","38","17","2","2","0","0","0","0","1","0","0","0","0","0","0","0","Kash, Ian Alexander","60"
"CS","412","Intro to Machine Learning","2699","Computer Science","46","26","10","3","1","0","0","0","1","0","0","0","0","0","0","2","Tang, Wei","89"
"CS","418","Introduction to Data Science","2699","Computer Science","70","17","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Medya, Sourav","91"
"CS","418","Introduction to Data Science","2699","Computer Science","41","20","11","4","0","0","0","0","0","0","0","0","0","0","0","5","Zheleva, Elena","81"
"CS","421","Language Processing","2699","Computer Science","32","27","12","5","0","0","0","0","0","0","0","0","0","0","0","2","Di Eugenio, Barbara","78"
"CS","421","Language Processing","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","1","Shweta, FNU","29"
"CS","422","User Interface Design","2699","Computer Science","21","16","11","1","2","0","0","0","0","0","0","0","0","0","0","3","Kerne, Andrew","54"
"CS","422","User Interface Design","2699","Computer Science","12","22","17","2","0","0","0","0","0","0","0","0","0","0","0","0","Soni, Nikita Nandish","53"
"CS","425","Computer Graphics I","2699","Computer Science","14","10","3","1","1","0","0","0","3","0","0","0","0","0","0","1","Miranda, Fabio","33"
"CS","426","Video Game Design","2699","Computer Science","42","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Marai, Georgeta-Elisabeta","54"
"CS","440","Software Engr I","2699","Computer Science","32","30","9","0","0","0","0","0","0","0","0","0","0","0","0","2","Bell, John T","73"
"CS","442","Software Engineering II","2699","Computer Science","37","14","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","54"
"CS","450","Intro to Networking","2699","Computer Science","14","14","1","0","2","0","0","0","0","0","0","0","0","0","0","4","Vamanan, Balajee","35"
"CS","454","Principles of Concurrent Prog","2699","Computer Science","18","16","11","6","0","0","0","0","0","0","0","0","0","0","0","3","Ganchinho de Pina, Luis Gabriel","54"
"CS","463","Systems Performance","2699","Computer Science","11","6","4","0","2","0","0","0","0","0","0","0","0","0","0","1","Eriksson, Jakob L","24"
"CS","466","Computer Architecture","2949","Electrical & Computer Engr","4","3","6","0","3","0","0","0","0","0","0","0","0","0","0","2","Zhu, Zhichun","18"
"CS","472","Provably Correct Programming","2699","Computer Science","32","17","4","2","2","0","0","0","1","0","0","0","0","0","0","2","Mansky, William Ernest","60"
"CS","473","Compiler Design","2699","Computer Science","11","2","3","0","2","0","0","0","0","0","0","0","0","0","0","4","Solworth, Jon A","22"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","15","10","9","12","1","0","0","0","1","0","0","0","0","0","0","1","Buy, Ugo A","49"
"CS","478","Development of Mobile Apps","2699","Computer Science","16","24","20","11","1","0","0","0","1","0","0","0","0","0","0","3","Buy, Ugo A","76"
"CS","479","Wearables Technology Lab","2437","Biomedical Eng - Engineering","20","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Esmailbeigi, Hananeh","27"
"CS","480","Database Systems","2699","Computer Science","32","33","7","4","2","0","0","0","0","0","0","0","0","0","0","1","Glavic, Boris","79"
"CS","480","Database Systems","2699","Computer Science","46","27","13","0","0","0","0","0","2","0","0","0","0","0","0","1","Hayes, David P","89"
"CS","491","Seminar","2699","Computer Science","0","44","0","0","4","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","48"
"CS","494","AI in Healthcare","2699","Computer Science","3","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Shweta, FNU","10"
"CS","494","Intro to High Performing Comp.","2699","Computer Science","13","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Papka, Michael E","16"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","205","3","1","Bell, John T","209"
"CS","511","Artificial Intelligence II","2699","Computer Science","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","12"
"CS","512","Advanced Machine Learning","2699","Computer Science","23","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhang, Xinhua","32"
"CS","516","Data & Algorithmic Fairness","2699","Computer Science","25","4","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Asudeh, Abolfazl","32"
